Product_ID,Product_Name,Year,Month,Quantity_Sold,Unit_Price,Revenue,Brand,timestamp
P07446,Soundbar,2008,June,186,1013.93,188590.98,JBL,2008-06-23
P05304,Vacuum Cleaner,2008,June,354,238.54,84443.16,Dyson,2008-06-23
P14178,Refrigerator,2008,June,175,2165.59,378978.25,Samsung,2008-06-24
P12342,Soundbar,2008,June,197,817.27,161002.19,Panasonic,2008-06-25
P04080,Soundbar,2008,June,475,557.03,264589.25,Bose,2008-06-25
P16320,Digital Camera,2008,June,453,1772.5,802942.5,Sony,2008-06-26
P09588,Laptop,2008,June,109,207.32,22597.88,Microsoft,2008-06-26
P13260,Headphones,2008,June,17,935.8,15908.6,Philips,2008-06-26
P05610,Smartphone,2008,June,324,1141.29,369777.96,Google,2008-06-27
P11118,Smart TV,2008,June,194,2225.25,431698.5,Panasonic,2008-06-27
P16626,Soundbar,2008,June,304,966.86,293925.44,Sony,2008-06-27
P10506,Gaming Console,2008,June,438,485.23,212530.74,Nintendo,2008-06-29
P00102,Gaming Console,2008,June,402,524.38,210800.76,AMD,2008-06-29
P09894,Gaming Console,2008,June,481,2934.16,1411330.96,Microsoft,2008-06-29
P07752,Smart TV,2008,June,371,772.04,286426.84,LG,2008-06-30
P03163,Vacuum Cleaner,2008,July,287,900.09,258325.83,Beko,2008-07-01
P03469,Headphones,2008,July,215,1126.89,242281.35,Bose,2008-07-03
P06223,Laptop,2008,July,48,1349.06,64754.88,HP,2008-07-03
P01939,Smartwatch,2008,July,209,732.85,153165.65,Apple,2008-07-07
P04999,Monitor,2008,July,374,1938.14,724864.36,Dell,2008-07-07
P12649,Vacuum Cleaner,2008,July,455,1540.75,701041.25,Philips,2008-07-07
P03775,Smart Speaker,2008,July,235,1272.57,299053.95,Bose,2008-07-09
P09895,Gaming Console,2008,July,274,1788.02,489917.48,Microsoft,2008-07-10
P13873,Smart TV,2008,July,14,1376.24,19267.36,Samsung,2008-07-10
P07141,Smart Speaker,2008,July,138,1250.92,172626.96,JBL,2008-07-10
P05917,Smart Speaker,2008,July,444,1339.38,594684.72,Google,2008-07-11
P06835,Headphones,2008,July,284,2246.66,638051.44,JBL,2008-07-12
P09283,Tablet,2008,July,294,788.98,231960.12,Lenovo,2008-07-14
P04387,Digital Camera,2008,July,22,2439.87,53677.14,Canon,2008-07-14
P12955,Coffee Maker,2008,July,111,1579.46,175320.06,Philips,2008-07-14
P11731,Coffee Maker,2008,July,321,1682.13,539963.73,Panasonic,2008-07-15
P07447,Soundbar,2008,July,389,1594.91,620419.99,JBL,2008-07-16
P01633,Laptop,2008,July,355,2029.91,720618.05,Apple,2008-07-17
P08977,Laptop,2008,July,380,91.54,34785.2,Lenovo,2008-07-17
P14791,Headphones,2008,July,274,1421.53,389499.22,Samsung,2008-07-17
P11119,Smart TV,2008,July,366,1515.61,554713.26,Panasonic,2008-07-17
P00103,Gaming Console,2008,July,194,2091.09,405671.46,AMD,2008-07-18
P00409,Laptop,2008,July,469,1569.76,736217.44,Acer,2008-07-18
P08059,Refrigerator,2008,July,150,1588.11,238216.5,LG,2008-07-18
P08365,Headphones,2008,July,109,1733.77,188980.93,LG,2008-07-19
P02551,Tablet,2008,July,182,884.16,160917.12,Apple,2008-07-19
P16627,Soundbar,2008,July,76,2026.18,153989.68,Sony,2008-07-19
P05305,Vacuum Cleaner,2008,July,108,937.81,101283.48,Dyson,2008-07-19
P07753,Smart TV,2008,July,285,1876.52,534808.2,LG,2008-07-20
P15097,Vacuum Cleaner,2008,July,81,2212.77,179234.37,Samsung,2008-07-20
P01327,Smartphone,2008,July,153,2330.77,356607.81,Apple,2008-07-21
P15403,Smart TV,2008,July,192,1211.91,232686.72,Sony,2008-07-21
P06529,Monitor,2008,July,302,2126.92,642329.84,HP,2008-07-22
P12037,Headphones,2008,July,5,2959.95,14799.75,Panasonic,2008-07-22
P10201,Coffee Maker,2008,July,248,2035.96,504918.08,Nestle,2008-07-22
P02245,Headphones,2008,July,103,2930.86,301878.58,Apple,2008-07-23
P14485,Smartwatch,2008,July,472,947.74,447333.28,Samsung,2008-07-23
P01021,Smart Speaker,2008,July,89,1222.28,108782.92,Amazon,2008-07-23
P09589,Laptop,2008,July,394,733.8,289117.2,Microsoft,2008-07-23
P10813,Gaming Console,2008,July,395,2678.05,1057829.75,Nvidia,2008-07-24
P13567,Smartphone,2008,July,135,2129.09,287427.15,Samsung,2008-07-25
P08671,Smartphone,2008,July,170,2148.12,365180.4,LG,2008-07-25
P02857,Refrigerator,2008,July,106,2140.32,226873.92,Beko,2008-07-26
P15709,Headphones,2008,July,416,1201.94,500007.04,Sony,2008-07-26
P11425,Digital Camera,2008,July,452,1483.18,670397.36,Panasonic,2008-07-26
P12343,Soundbar,2008,July,333,1246.9,415217.7,Panasonic,2008-07-27
P14179,Refrigerator,2008,July,155,1206.83,187058.65,Samsung,2008-07-27
P04693,Laptop,2008,July,236,81.54,19243.44,Dell,2008-07-27
P16321,Digital Camera,2008,July,156,1560.13,243380.28,Sony,2008-07-28
P16015,Gaming Console,2008,July,286,286.52,81944.72,Sony,2008-07-29
P13261,Headphones,2008,July,299,901.51,269551.49,Philips,2008-07-29
P05611,Smartphone,2008,July,316,1023.41,323397.56,Google,2008-07-30
P00715,Monitor,2008,July,73,2605.99,190237.27,Acer,2008-07-31
P10507,Gaming Console,2008,July,256,1302.43,333422.08,Nintendo,2008-07-31
P04081,Soundbar,2008,July,347,360.92,125239.24,Bose,2008-07-31
P11732,Coffee Maker,2008,August,214,2150.1,460121.4,Panasonic,2008-08-01
P01940,Smartwatch,2008,August,332,155.99,51788.68,Apple,2008-08-02
P05306,Vacuum Cleaner,2008,August,194,2340.94,454142.36,Dyson,2008-08-03
P07448,Soundbar,2008,August,224,397.15,88961.6,JBL,2008-08-04
P05000,Monitor,2008,August,291,2554.94,743487.54,Dell,2008-08-04
P10202,Coffee Maker,2008,August,418,1154.3,482497.4,Nestle,2008-08-05
P12956,Coffee Maker,2008,August,265,1703.52,451432.8,Philips,2008-08-06
P02246,Headphones,2008,August,341,2806.9,957152.9,Apple,2008-08-07
P09284,Tablet,2008,August,395,2231.48,881434.6,Lenovo,2008-08-07
P09590,Laptop,2008,August,154,2158.77,332450.58,Microsoft,2008-08-07
P16016,Gaming Console,2008,August,452,985.02,445229.04,Sony,2008-08-07
P12038,Headphones,2008,August,345,1273.71,439429.95,Panasonic,2008-08-07
P13262,Headphones,2008,August,206,1631.82,336154.92,Philips,2008-08-09
P07754,Smart TV,2008,August,406,575.49,233648.94,LG,2008-08-09
P08060,Refrigerator,2008,August,302,844.84,255141.68,LG,2008-08-09
P05612,Smartphone,2008,August,215,435.3,93589.5,Google,2008-08-09
P15710,Headphones,2008,August,397,247.54,98273.38,Sony,2008-08-10
P14792,Headphones,2008,August,23,1617.48,37202.04,Samsung,2008-08-10
P16628,Soundbar,2008,August,288,2341.31,674297.28,Sony,2008-08-11
P01022,Smart Speaker,2008,August,403,1351.16,544517.48,Amazon,2008-08-11
P02552,Tablet,2008,August,4,2759.64,11038.56,Apple,2008-08-12
P03164,Vacuum Cleaner,2008,August,34,196.3,6674.2,Beko,2008-08-12
P16322,Digital Camera,2008,August,211,1210.78,255474.58,Sony,2008-08-12
P01634,Laptop,2008,August,29,1190.53,34525.37,Apple,2008-08-12
P13568,Smartphone,2008,August,428,439.74,188208.72,Samsung,2008-08-12
P04388,Digital Camera,2008,August,439,684.61,300543.79,Canon,2008-08-13
P12650,Vacuum Cleaner,2008,August,55,754.53,41499.15,Philips,2008-08-14
P06836,Headphones,2008,August,122,1968.45,240150.9,JBL,2008-08-14
P06224,Laptop,2008,August,493,794.72,391796.96,HP,2008-08-15
P09896,Gaming Console,2008,August,3,157.07,471.21,Microsoft,2008-08-15
P11426,Digital Camera,2008,August,314,58.79,18460.06,Panasonic,2008-08-15
P00104,Gaming Console,2008,August,445,711.59,316657.55,AMD,2008-08-16
P14486,Smartwatch,2008,August,122,1326.06,161779.32,Samsung,2008-08-17
P14180,Refrigerator,2008,August,44,1109.34,48810.96,Samsung,2008-08-17
P15098,Vacuum Cleaner,2008,August,458,2866.27,1312751.66,Samsung,2008-08-17
P00410,Laptop,2008,August,84,1404.02,117937.68,Acer,2008-08-17
P15404,Smart TV,2008,August,422,2701.45,1140011.9,Sony,2008-08-19
P10508,Gaming Console,2008,August,387,677.44,262169.28,Nintendo,2008-08-21
P13874,Smart TV,2008,August,140,2521.16,352962.4,Samsung,2008-08-21
P11120,Smart TV,2008,August,166,1760.72,292279.52,Panasonic,2008-08-21
P07142,Smart Speaker,2008,August,432,391.35,169063.2,JBL,2008-08-22
P08366,Headphones,2008,August,174,1602.24,278789.76,LG,2008-08-22
P02858,Refrigerator,2008,August,171,1114.38,190558.98,Beko,2008-08-24
P08978,Laptop,2008,August,147,1677.02,246521.94,Lenovo,2008-08-24
P04082,Soundbar,2008,August,382,1056.23,403479.86,Bose,2008-08-25
P00716,Monitor,2008,August,176,2269.66,399460.16,Acer,2008-08-25
P10814,Gaming Console,2008,August,442,2414.45,1067186.9,Nvidia,2008-08-25
P12344,Soundbar,2008,August,206,2653.53,546627.18,Panasonic,2008-08-26
P01328,Smartphone,2008,August,7,1076.88,7538.16,Apple,2008-08-26
P03776,Smart Speaker,2008,August,208,1064.74,221465.92,Bose,2008-08-26
P05918,Smart Speaker,2008,August,411,1715.1,704906.1,Google,2008-08-26
P04694,Laptop,2008,August,474,2537.62,1202831.88,Dell,2008-08-26
P03470,Headphones,2008,August,23,1888.36,43432.28,Bose,2008-08-28
P06530,Monitor,2008,August,450,1419.6,638820.0,HP,2008-08-30
P08672,Smartphone,2008,August,245,390.64,95706.8,LG,2008-08-31
P00105,Gaming Console,2008,September,68,749.88,50991.84,AMD,2008-09-01
P04695,Laptop,2008,September,187,968.56,181120.72,Dell,2008-09-01
P13875,Smart TV,2008,September,185,2672.83,494473.55,Samsung,2008-09-01
P02859,Refrigerator,2008,September,485,1525.1,739673.5,Beko,2008-09-02
P08979,Laptop,2008,September,150,1618.4,242760.0,Lenovo,2008-09-02
P09591,Laptop,2008,September,62,2226.98,138072.76,Microsoft,2008-09-03
P05001,Monitor,2008,September,320,553.15,177008.0,Dell,2008-09-04
P04389,Digital Camera,2008,September,351,2961.89,1039623.39,Canon,2008-09-05
P12651,Vacuum Cleaner,2008,September,388,1016.71,394483.48,Philips,2008-09-05
P10203,Coffee Maker,2008,September,187,2137.18,399652.66,Nestle,2008-09-06
P09285,Tablet,2008,September,178,134.51,23942.78,Lenovo,2008-09-07
P16017,Gaming Console,2008,September,223,1170.87,261104.01,Sony,2008-09-08
P09897,Gaming Console,2008,September,159,2721.35,432694.65,Microsoft,2008-09-08
P12039,Headphones,2008,September,164,839.39,137659.96,Panasonic,2008-09-08
P04083,Soundbar,2008,September,366,2149.46,786702.36,Bose,2008-09-09
P10815,Gaming Console,2008,September,251,1431.87,359399.37,Nvidia,2008-09-09
P01023,Smart Speaker,2008,September,268,1593.82,427143.76,Amazon,2008-09-11
P07755,Smart TV,2008,September,226,130.74,29547.24,LG,2008-09-11
P05307,Vacuum Cleaner,2008,September,281,398.04,111849.24,Dyson,2008-09-11
P08367,Headphones,2008,September,370,1739.62,643659.4,LG,2008-09-12
P07449,Soundbar,2008,September,220,2335.43,513794.6,JBL,2008-09-13
P15711,Headphones,2008,September,292,2043.94,596830.48,Sony,2008-09-13
P11733,Coffee Maker,2008,September,38,111.89,4251.82,Panasonic,2008-09-13
P02247,Headphones,2008,September,474,2356.58,1117018.92,Apple,2008-09-14
P13569,Smartphone,2008,September,85,1946.1,165418.5,Samsung,2008-09-15
P08673,Smartphone,2008,September,496,1726.67,856428.32,LG,2008-09-16
P14487,Smartwatch,2008,September,269,2293.35,616911.15,Samsung,2008-09-16
P11427,Digital Camera,2008,September,312,872.2,272126.4,Panasonic,2008-09-16
P02553,Tablet,2008,September,488,1049.5,512156.0,Apple,2008-09-16
P12957,Coffee Maker,2008,September,314,760.11,238674.54,Philips,2008-09-16
P06225,Laptop,2008,September,68,2545.9,173121.2,HP,2008-09-17
P05613,Smartphone,2008,September,217,1922.77,417241.09,Google,2008-09-17
P15405,Smart TV,2008,September,41,1369.16,56135.56,Sony,2008-09-17
P01941,Smartwatch,2008,September,54,680.41,36742.14,Apple,2008-09-18
P11121,Smart TV,2008,September,492,849.08,417747.36,Panasonic,2008-09-19
P00411,Laptop,2008,September,118,2588.86,305485.48,Acer,2008-09-20
P03777,Smart Speaker,2008,September,77,2990.22,230246.94,Bose,2008-09-20
P16629,Soundbar,2008,September,123,281.86,34668.78,Sony,2008-09-21
P00717,Monitor,2008,September,77,901.62,69424.74,Acer,2008-09-21
P03471,Headphones,2008,September,362,2426.54,878407.48,Bose,2008-09-21
P14181,Refrigerator,2008,September,455,1182.87,538205.85,Samsung,2008-09-24
P07143,Smart Speaker,2008,September,121,1402.29,169677.09,JBL,2008-09-24
P06837,Headphones,2008,September,423,2104.5,890203.5,JBL,2008-09-25
P14793,Headphones,2008,September,82,506.39,41523.98,Samsung,2008-09-25
P05919,Smart Speaker,2008,September,470,2389.33,1122985.1,Google,2008-09-26
P03165,Vacuum Cleaner,2008,September,113,146.93,16603.09,Beko,2008-09-26
P12345,Soundbar,2008,September,72,2433.86,175237.92,Panasonic,2008-09-27
P08061,Refrigerator,2008,September,253,1359.6,343978.8,LG,2008-09-27
P01635,Laptop,2008,September,265,1073.54,284488.1,Apple,2008-09-28
P16323,Digital Camera,2008,September,76,2300.38,174828.88,Sony,2008-09-28
P15099,Vacuum Cleaner,2008,September,170,2541.37,432032.9,Samsung,2008-09-29
P10509,Gaming Console,2008,September,262,2856.4,748376.8,Nintendo,2008-09-29
P01329,Smartphone,2008,September,12,53.99,647.88,Apple,2008-09-30
P06531,Monitor,2008,September,484,465.89,225490.76,HP,2008-09-30
P13263,Headphones,2008,September,312,2189.02,682974.24,Philips,2008-09-30
P16018,Gaming Console,2008,October,399,253.77,101254.23,Sony,2008-10-01
P04696,Laptop,2008,October,11,509.85,5608.35,Dell,2008-10-01
P05920,Smart Speaker,2008,October,483,1958.08,945752.64,Google,2008-10-02
P09592,Laptop,2008,October,61,1971.86,120283.46,Microsoft,2008-10-04
P03472,Headphones,2008,October,384,2767.43,1062693.12,Bose,2008-10-04
P16324,Digital Camera,2008,October,175,151.23,26465.25,Sony,2008-10-04
P13570,Smartphone,2008,October,28,854.43,23924.04,Samsung,2008-10-05
P03778,Smart Speaker,2008,October,78,1951.92,152249.76,Bose,2008-10-05
P10204,Coffee Maker,2008,October,397,421.17,167204.49,Nestle,2008-10-06
P01636,Laptop,2008,October,413,518.1,213975.3,Apple,2008-10-06
P13876,Smart TV,2008,October,492,1902.99,936271.08,Samsung,2008-10-06
P06838,Headphones,2008,October,103,2625.37,270413.11,JBL,2008-10-09
P05002,Monitor,2008,October,13,1909.68,24825.84,Dell,2008-10-09
P15712,Headphones,2008,October,378,2693.87,1018282.86,Sony,2008-10-09
P11734,Coffee Maker,2008,October,40,2675.91,107036.4,Panasonic,2008-10-09
P09286,Tablet,2008,October,157,1263.74,198407.18,Lenovo,2008-10-09
P01330,Smartphone,2008,October,373,1957.05,729979.65,Apple,2008-10-11
P00718,Monitor,2008,October,324,1969.01,637959.24,Acer,2008-10-11
P14488,Smartwatch,2008,October,87,2123.05,184705.35,Samsung,2008-10-11
P08062,Refrigerator,2008,October,57,908.1,51761.7,LG,2008-10-12
P07450,Soundbar,2008,October,442,81.17,35877.14,JBL,2008-10-12
P15100,Vacuum Cleaner,2008,October,31,281.85,8737.35,Samsung,2008-10-13
P11428,Digital Camera,2008,October,52,875.1,45505.2,Panasonic,2008-10-14
P11122,Smart TV,2008,October,347,1094.08,379645.76,Panasonic,2008-10-14
P05614,Smartphone,2008,October,319,2794.75,891525.25,Google,2008-10-15
P15406,Smart TV,2008,October,496,194.28,96362.88,Sony,2008-10-15
P14794,Headphones,2008,October,198,1314.6,260290.8,Samsung,2008-10-15
P09898,Gaming Console,2008,October,130,1337.34,173854.2,Microsoft,2008-10-16
P01942,Smartwatch,2008,October,241,78.58,18937.78,Apple,2008-10-16
P12040,Headphones,2008,October,472,2316.78,1093520.16,Panasonic,2008-10-18
P00106,Gaming Console,2008,October,304,2252.15,684653.6,AMD,2008-10-21
P04084,Soundbar,2008,October,339,2033.94,689505.66,Bose,2008-10-21
P12652,Vacuum Cleaner,2008,October,218,1928.61,420436.98,Philips,2008-10-21
P14182,Refrigerator,2008,October,220,851.91,187420.2,Samsung,2008-10-21
P05308,Vacuum Cleaner,2008,October,421,2131.58,897395.18,Dyson,2008-10-22
P03166,Vacuum Cleaner,2008,October,46,1821.79,83802.34,Beko,2008-10-23
P07756,Smart TV,2008,October,268,2883.29,772721.72,LG,2008-10-23
P12958,Coffee Maker,2008,October,436,736.67,321188.12,Philips,2008-10-23
P02554,Tablet,2008,October,460,755.09,347341.4,Apple,2008-10-23
P13264,Headphones,2008,October,220,158.66,34905.2,Philips,2008-10-23
P02248,Headphones,2008,October,223,2090.38,466154.74,Apple,2008-10-23
P07144,Smart Speaker,2008,October,234,2288.01,535394.34,JBL,2008-10-24
P01024,Smart Speaker,2008,October,476,2284.57,1087455.32,Amazon,2008-10-24
P04390,Digital Camera,2008,October,84,870.24,73100.16,Canon,2008-10-26
P08980,Laptop,2008,October,6,766.12,4596.72,Lenovo,2008-10-27
P16630,Soundbar,2008,October,375,2958.12,1109295.0,Sony,2008-10-27
P10816,Gaming Console,2008,October,455,1778.51,809222.05,Nvidia,2008-10-27
P12346,Soundbar,2008,October,68,2184.93,148575.24,Panasonic,2008-10-27
P06226,Laptop,2008,October,22,2267.27,49879.94,HP,2008-10-27
P06532,Monitor,2008,October,128,2255.01,288641.28,HP,2008-10-28
P10510,Gaming Console,2008,October,430,2592.22,1114654.6,Nintendo,2008-10-29
P08674,Smartphone,2008,October,123,301.92,37136.16,LG,2008-10-30
P08368,Headphones,2008,October,302,1685.37,508981.74,LG,2008-10-30
P02860,Refrigerator,2008,October,454,1767.6,802490.4,Beko,2008-10-31
P00412,Laptop,2008,October,189,594.17,112298.13,Acer,2008-10-31
P04697,Laptop,2008,November,479,2077.75,995242.25,Dell,2008-11-01
P03473,Headphones,2008,November,369,1734.72,640111.68,Bose,2008-11-01
P10205,Coffee Maker,2008,November,240,1480.3,355272.0,Nestle,2008-11-01
P16325,Digital Camera,2008,November,18,1146.81,20642.58,Sony,2008-11-02
P15407,Smart TV,2008,November,43,113.98,4901.14,Sony,2008-11-02
P07451,Soundbar,2008,November,80,1299.89,103991.2,JBL,2008-11-02
P02861,Refrigerator,2008,November,397,151.49,60141.53,Beko,2008-11-03
P14795,Headphones,2008,November,233,513.38,119617.54,Samsung,2008-11-03
P01943,Smartwatch,2008,November,187,1770.59,331100.33,Apple,2008-11-03
P02555,Tablet,2008,November,451,1939.12,874543.12,Apple,2008-11-05
P09899,Gaming Console,2008,November,135,2670.07,360459.45,Microsoft,2008-11-05
P01025,Smart Speaker,2008,November,85,971.43,82571.55,Amazon,2008-11-05
P08675,Smartphone,2008,November,427,878.22,374999.94,LG,2008-11-06
P00719,Monitor,2008,November,494,2780.74,1373685.56,Acer,2008-11-06
P09593,Laptop,2008,November,269,1349.93,363131.17,Microsoft,2008-11-06
P00413,Laptop,2008,November,257,964.31,247827.67,Acer,2008-11-07
P01331,Smartphone,2008,November,228,2548.83,581133.24,Apple,2008-11-07
P13265,Headphones,2008,November,335,2333.18,781615.3,Philips,2008-11-08
P00107,Gaming Console,2008,November,135,2176.77,293863.95,AMD,2008-11-08
P06839,Headphones,2008,November,235,1878.1,441353.5,JBL,2008-11-08
P05309,Vacuum Cleaner,2008,November,96,2674.72,256773.12,Dyson,2008-11-11
P03779,Smart Speaker,2008,November,104,195.02,20282.08,Bose,2008-11-14
P06227,Laptop,2008,November,380,2163.65,822187.0,HP,2008-11-15
P08063,Refrigerator,2008,November,114,2427.49,276733.86,LG,2008-11-15
P05003,Monitor,2008,November,65,104.78,6810.7,Dell,2008-11-16
P11123,Smart TV,2008,November,356,1184.47,421671.32,Panasonic,2008-11-16
P07757,Smart TV,2008,November,25,968.33,24208.25,LG,2008-11-16
P01637,Laptop,2008,November,215,1835.96,394731.4,Apple,2008-11-16
P14183,Refrigerator,2008,November,107,232.52,24879.64,Samsung,2008-11-16
P02249,Headphones,2008,November,276,1210.99,334233.24,Apple,2008-11-18
P12347,Soundbar,2008,November,63,1422.66,89627.58,Panasonic,2008-11-18
P11735,Coffee Maker,2008,November,130,1075.5,139815.0,Panasonic,2008-11-18
P05921,Smart Speaker,2008,November,369,1313.61,484722.09,Google,2008-11-19
P05615,Smartphone,2008,November,374,2368.11,885673.14,Google,2008-11-20
P08369,Headphones,2008,November,352,1332.35,468987.2,LG,2008-11-20
P15101,Vacuum Cleaner,2008,November,62,2681.62,166260.44,Samsung,2008-11-20
P06533,Monitor,2008,November,4,721.74,2886.96,HP,2008-11-21
P03167,Vacuum Cleaner,2008,November,473,2177.61,1030009.53,Beko,2008-11-22
P15713,Headphones,2008,November,135,1196.88,161578.8,Sony,2008-11-22
P16019,Gaming Console,2008,November,301,866.82,260912.82,Sony,2008-11-23
P10511,Gaming Console,2008,November,79,2615.54,206627.66,Nintendo,2008-11-23
P12041,Headphones,2008,November,75,572.31,42923.25,Panasonic,2008-11-24
P09287,Tablet,2008,November,493,1523.71,751189.03,Lenovo,2008-11-24
P04085,Soundbar,2008,November,492,1697.94,835386.48,Bose,2008-11-24
P08981,Laptop,2008,November,66,1537.01,101442.66,Lenovo,2008-11-25
P13571,Smartphone,2008,November,425,643.35,273423.75,Samsung,2008-11-25
P16631,Soundbar,2008,November,449,2776.16,1246495.84,Sony,2008-11-26
P07145,Smart Speaker,2008,November,361,1074.47,387883.67,JBL,2008-11-26
P10817,Gaming Console,2008,November,157,888.07,139426.99,Nvidia,2008-11-26
P12653,Vacuum Cleaner,2008,November,492,712.09,350348.28,Philips,2008-11-27
P11429,Digital Camera,2008,November,467,2907.86,1357970.62,Panasonic,2008-11-28
P13877,Smart TV,2008,November,82,1639.11,134407.02,Samsung,2008-11-29
P12959,Coffee Maker,2008,November,72,326.14,23482.08,Philips,2008-11-30
P04391,Digital Camera,2008,November,349,551.88,192606.12,Canon,2008-11-30
P14489,Smartwatch,2008,November,275,1003.71,276020.25,Samsung,2008-11-30
P00108,Gaming Console,2008,December,176,326.34,57435.84,AMD,2008-12-01
P04392,Digital Camera,2008,December,263,2331.75,613250.25,Canon,2008-12-02
P11124,Smart TV,2008,December,213,2574.95,548464.35,Panasonic,2008-12-03
P06840,Headphones,2008,December,144,2755.8,396835.2,JBL,2008-12-04
P13266,Headphones,2008,December,161,1826.49,294064.89,Philips,2008-12-04
P10512,Gaming Console,2008,December,459,1475.88,677428.92,Nintendo,2008-12-04
